!19Ne (1/2+, 5/2+, 3/2+) -> 19F    e-capture   with screening effects
!USDB ,   GT+Fermi,   Q (19Ne-19F) = 3.2394 MeV 
!Experimental data are used.
!
! rhoY T mu dQ Vs e-cap-rate nu-erergy-loss gamma-energy
! g/cm^3 K erg erg erg 1/s erg/s erg/s 
  
5.248075e+08 1.122018e+09 6.656417e-06 1.470160e-07 4.402791e-08 1.147361e+01 1.090213e-04 1.910299e-06
5.248075e+08 1.258925e+09 6.653533e-06 1.454459e-07 4.402791e-08 1.137104e+01 1.078975e-04 2.331424e-06
5.248075e+08 1.412538e+09 6.649688e-06 1.437957e-07 4.402791e-08 1.126938e+01 1.068099e-04 2.760459e-06
5.248075e+08 1.584893e+09 6.644721e-06 1.420333e-07 4.402791e-08 1.117378e+01 1.058062e-04 3.183621e-06
5.248075e+08 1.778279e+09 6.638633e-06 1.401907e-07 4.402791e-08 1.109175e+01 1.049811e-04 3.590966e-06
5.248075e+08 1.995262e+09 6.630942e-06 1.382681e-07 4.402791e-08 1.102554e+01 1.043545e-04 3.976961e-06
5.248075e+08 2.238721e+09 6.621169e-06 1.362334e-07 4.402791e-08 1.097741e+01 1.039708e-04 4.339716e-06
5.248075e+08 2.511886e+09 6.608993e-06 1.341025e-07 4.402791e-08 1.094712e+01 1.038990e-04 4.681137e-06
5.248075e+08 2.818383e+09 6.593612e-06 1.318754e-07 4.402791e-08 1.094460e+01 1.041625e-04 5.006466e-06
5.248075e+08 3.162278e+09 6.574225e-06 1.295523e-07 4.402791e-08 1.096983e+01 1.048121e-04 5.322201e-06
5.248075e+08 3.548134e+09 6.549872e-06 1.271330e-07 4.402791e-08 1.102808e+01 1.060013e-04 5.637562e-06
5.248075e+08 3.981072e+09 6.519270e-06 1.246015e-07 4.402791e-08 1.112500e+01 1.077733e-04 5.963776e-06

5.248075e+08 4.466836e+09 6.480498e-06 1.219900e-07 4.402791e-08 1.126938e+01 1.103091e-04 6.311481e-06
5.495409e+08 1.000000e+07 6.761360e-06 1.716255e-07 4.470082e-08 1.258636e+01 1.210072e-04 1.095497e-07
5.495409e+08 1.584893e+07 6.762642e-06 1.712410e-07 4.470082e-08 1.263281e+01 1.215098e-04 1.100554e-07
5.495409e+08 2.511886e+07 6.764564e-06 1.706802e-07 4.470082e-08 1.265610e+01 1.217899e-04 1.103091e-07
5.495409e+08 3.981072e+07 6.767128e-06 1.699432e-07 4.470082e-08 1.266485e+01 1.218741e-04 1.104362e-07
5.495409e+08 6.309573e+07 6.768890e-06 1.689339e-07 4.470082e-08 1.266193e+01 1.218460e-04 1.104107e-07
5.495409e+08 1.000000e+08 6.769691e-06 1.675880e-07 4.470082e-08 1.265902e+01 1.218460e-04 1.104107e-07
5.495409e+08 1.122018e+08 6.769691e-06 1.671875e-07 4.470082e-08 1.265902e+01 1.218460e-04 1.104362e-07
5.495409e+08 1.258925e+08 6.769851e-06 1.667549e-07 4.470082e-08 1.265902e+01 1.218741e-04 1.104362e-07
5.495409e+08 1.412538e+08 6.769851e-06 1.662742e-07 4.470082e-08 1.266193e+01 1.218741e-04 1.104616e-07
5.495409e+08 1.584893e+08 6.769691e-06 1.657776e-07 4.470082e-08 1.266193e+01 1.219021e-04 1.104870e-07
5.495409e+08 1.778279e+08 6.769691e-06 1.652488e-07 4.470082e-08 1.266485e+01 1.219302e-04 1.105125e-07
5.495409e+08 1.995262e+08 6.769691e-06 1.646721e-07 4.470082e-08 1.266485e+01 1.219583e-04 1.105634e-07
5.495409e+08 2.238721e+08 6.769531e-06 1.640472e-07 4.470082e-08 1.266777e+01 1.219864e-04 1.107162e-07
5.495409e+08 2.511886e+08 6.769371e-06 1.633903e-07 4.470082e-08 1.267068e+01 1.220145e-04 1.110993e-07
5.495409e+08 2.818383e+08 6.769210e-06 1.626854e-07 4.470082e-08 1.267068e+01 1.220426e-04 1.122048e-07
5.495409e+08 3.162278e+08 6.769050e-06 1.619163e-07 4.470082e-08 1.267360e+01 1.220707e-04 1.152156e-07
5.495409e+08 3.548134e+08 6.768730e-06 1.611152e-07 4.470082e-08 1.267652e+01 1.220988e-04 1.224366e-07
5.495409e+08 3.981072e+08 6.768409e-06 1.602500e-07 4.470082e-08 1.267360e+01 1.220988e-04 1.379785e-07
5.495409e+08 4.466836e+08 6.768089e-06 1.593208e-07 4.470082e-08 1.267068e+01 1.220707e-04 1.685510e-07
5.495409e+08 5.011872e+08 6.767608e-06 1.583434e-07 4.470082e-08 1.265902e+01 1.219583e-04 2.233630e-07
5.495409e+08 5.623413e+08 6.767128e-06 1.573020e-07 4.470082e-08 1.263863e+01 1.217619e-04 3.138494e-07
5.495409e+08 6.309573e+08 6.766327e-06 1.561805e-07 4.470082e-08 1.260666e+01 1.213979e-04 4.525237e-07
5.495409e+08 7.079458e+08 6.765365e-06 1.549949e-07 4.470082e-08 1.255741e+01 1.208680e-04 6.493238e-07
5.495409e+08 7.943282e+08 6.764084e-06 1.537452e-07 4.470082e-08 1.249108e+01 1.201189e-04 9.109222e-07
5.495409e+08 8.912509e+08 6.762642e-06 1.524154e-07 4.470082e-08 1.241081e+01 1.192096e-04 1.236520e-06
5.495409e+08 1.000000e+09 6.760719e-06 1.509894e-07 4.470082e-08 1.231402e+01 1.181439e-04 1.618546e-06
5.495409e+08 1.122018e+09 6.758316e-06 1.494994e-07 4.470082e-08 1.220675e+01 1.169530e-04 2.042967e-06
5.495409e+08 1.258925e+09 6.755272e-06 1.479133e-07 4.470082e-08 1.209762e+01 1.157741e-04 2.492880e-06
5.495409e+08 1.412538e+09 6.751587e-06 1.462470e-07 4.470082e-08 1.199223e+01 1.146070e-04 2.951218e-06
5.495409e+08 1.584893e+09 6.746620e-06 1.444846e-07 4.470082e-08 1.189050e+01 1.135302e-04 3.403230e-06
5.495409e+08 1.778279e+09 6.740692e-06 1.426261e-07 4.470082e-08 1.180321e+01 1.126448e-04 3.838233e-06
5.495409e+08 1.995262e+09 6.733161e-06 1.406714e-07 4.470082e-08 1.173275e+01 1.119725e-04 4.250317e-06
5.495409e+08 2.238721e+09 6.723548e-06 1.386206e-07 4.470082e-08 1.167885e+01 1.115607e-04 4.637259e-06
5.495409e+08 2.511886e+09 6.711532e-06 1.364737e-07 4.470082e-08 1.164930e+01 1.114324e-04 5.001397e-06
5.495409e+08 2.818383e+09 6.696311e-06 1.342306e-07 4.470082e-08 1.164394e+01 1.116892e-04 5.347753e-06
5.495409e+08 3.162278e+09 6.677245e-06 1.318754e-07 4.470082e-08 1.166810e+01 1.123858e-04 5.683702e-06
5.495409e+08 3.548134e+09 6.653213e-06 1.294241e-07 4.470082e-08 1.172735e+01 1.136348e-04 6.018819e-06
5.495409e+08 3.981072e+09 6.623092e-06 1.268927e-07 4.470082e-08 1.183042e+01 1.154812e-04 6.364456e-06

5.495409e+08 4.466836e+09 6.584960e-06 1.242491e-07 4.470082e-08 1.197843e+01 1.181167e-04 6.732422e-06
5.754399e+08 1.000000e+07 6.876557e-06 1.743012e-07 4.538976e-08 1.341220e+01 1.300802e-04 1.187986e-07
5.754399e+08 1.584893e+07 6.874314e-06 1.739006e-07 4.538976e-08 1.341529e+01 1.300802e-04 1.188260e-07
5.754399e+08 2.511886e+07 6.871910e-06 1.733559e-07 4.538976e-08 1.341529e+01 1.301102e-04 1.188533e-07
5.754399e+08 3.981072e+07 6.871590e-06 1.726029e-07 4.538976e-08 1.341838e+01 1.301402e-04 1.189081e-07
5.754399e+08 6.309573e+07 6.872391e-06 1.715935e-07 4.538976e-08 1.343693e+01 1.303501e-04 1.191273e-07
5.754399e+08 1.000000e+08 6.872872e-06 1.702316e-07 4.538976e-08 1.345860e+01 1.306205e-04 1.194019e-07
5.754399e+08 1.122018e+08 6.873032e-06 1.698311e-07 4.538976e-08 1.346170e+01 1.306807e-04 1.194569e-07
5.754399e+08 1.258925e+08 6.873032e-06 1.693825e-07 4.538976e-08 1.346480e+01 1.307107e-04 1.195119e-07
5.754399e+08 1.412538e+08 6.873032e-06 1.689178e-07 4.538976e-08 1.346790e+01 1.307409e-04 1.195670e-07
5.754399e+08 1.584893e+08 6.873032e-06 1.684212e-07 4.538976e-08 1.347101e+01 1.308011e-04 1.195945e-07
5.754399e+08 1.778279e+08 6.872872e-06 1.678764e-07 4.538976e-08 1.347411e+01 1.308312e-04 1.196221e-07
5.754399e+08 1.995262e+08 6.872872e-06 1.672996e-07 4.538976e-08 1.347721e+01 1.308613e-04 1.197047e-07
5.754399e+08 2.238721e+08 6.872711e-06 1.666748e-07 4.538976e-08 1.347721e+01 1.308915e-04 1.198426e-07
5.754399e+08 2.511886e+08 6.872551e-06 1.660019e-07 4.538976e-08 1.348031e+01 1.309216e-04 1.202573e-07
5.754399e+08 2.818383e+08 6.872551e-06 1.652969e-07 4.538976e-08 1.348342e+01 1.309517e-04 1.214539e-07
5.754399e+08 3.162278e+08 6.872231e-06 1.645279e-07 4.538976e-08 1.348652e+01 1.309819e-04 1.246842e-07
5.754399e+08 3.548134e+08 6.872070e-06 1.637108e-07 4.538976e-08 1.348652e+01 1.310121e-04 1.323766e-07
5.754399e+08 3.981072e+08 6.871750e-06 1.628456e-07 4.538976e-08 1.348652e+01 1.310422e-04 1.490086e-07
5.754399e+08 4.466836e+08 6.871430e-06 1.619163e-07 4.538976e-08 1.348031e+01 1.309819e-04 1.816776e-07
5.754399e+08 5.011872e+08 6.870789e-06 1.609390e-07 4.538976e-08 1.347101e+01 1.308613e-04 2.402654e-07
5.754399e+08 5.623413e+08 6.870308e-06 1.598815e-07 4.538976e-08 1.344931e+01 1.306506e-04 3.369856e-07
5.754399e+08 6.309573e+08 6.869507e-06 1.587600e-07 4.538976e-08 1.341220e+01 1.302601e-04 4.852453e-07
5.754399e+08 7.079458e+08 6.868706e-06 1.575584e-07 4.538976e-08 1.336288e+01 1.296914e-04 6.956028e-07
5.754399e+08 7.943282e+08 6.867424e-06 1.562927e-07 4.538976e-08 1.329230e+01 1.288877e-04 9.752171e-07
5.754399e+08 8.912509e+08 6.865982e-06 1.549468e-07 4.538976e-08 1.320383e+01 1.279120e-04 1.323190e-06
5.754399e+08 1.000000e+09 6.864060e-06 1.535209e-07 4.538976e-08 1.310388e+01 1.267685e-04 1.731563e-06
5.754399e+08 1.122018e+09 6.861656e-06 1.520148e-07 4.538976e-08 1.298973e+01 1.255195e-04 2.185100e-06
5.754399e+08 1.258925e+09 6.858772e-06 1.504127e-07 4.538976e-08 1.287656e+01 1.242257e-04 2.665946e-06
5.754399e+08 1.412538e+09 6.854927e-06 1.487304e-07 4.538976e-08 1.276145e+01 1.229734e-04 3.155595e-06
5.754399e+08 1.584893e+09 6.850281e-06 1.469519e-07 4.538976e-08 1.265610e+01 1.218460e-04 3.638491e-06
5.754399e+08 1.778279e+09 6.844353e-06 1.450774e-07 4.538976e-08 1.256319e+01 1.208958e-04 4.103281e-06
5.754399e+08 1.995262e+09 6.836822e-06 1.431227e-07 4.538976e-08 1.248533e+01 1.201466e-04 4.543194e-06
5.754399e+08 2.238721e+09 6.827530e-06 1.410559e-07 4.538976e-08 1.243083e+01 1.197047e-04 4.956114e-06
5.754399e+08 2.511886e+09 6.815674e-06 1.388770e-07 4.538976e-08 1.239653e+01 1.195670e-04 5.344429e-06
5.754399e+08 2.818383e+09 6.800773e-06 1.366179e-07 4.538976e-08 1.239082e+01 1.198150e-04 5.713356e-06
5.754399e+08 3.162278e+09 6.782028e-06 1.342467e-07 4.538976e-08 1.241366e+01 1.205622e-04 6.070875e-06
5.754399e+08 3.548134e+09 6.758316e-06 1.317633e-07 4.538976e-08 1.247671e+01 1.218180e-04 6.426749e-06
5.754399e+08 3.981072e+09 6.728515e-06 1.291998e-07 4.538976e-08 1.258056e+01 1.237688e-04 6.793152e-06

5.754399e+08 4.466836e+09 6.691024e-06 1.265242e-07 4.538976e-08 1.273503e+01 1.265643e-04 7.183090e-06
6.025596e+08 1.000000e+07 6.977494e-06 1.770088e-07 4.607870e-08 1.429223e+01 1.398013e-04 1.288283e-07
6.025596e+08 1.584893e+07 6.977654e-06 1.766083e-07 4.607870e-08 1.429552e+01 1.398657e-04 1.289173e-07
6.025596e+08 2.511886e+07 6.977975e-06 1.760475e-07 4.607870e-08 1.431199e+01 1.400268e-04 1.290956e-07
6.025596e+08 3.981072e+07 6.978135e-06 1.752945e-07 4.607870e-08 1.433178e+01 1.402527e-04 1.293336e-07
6.025596e+08 6.309573e+07 6.978135e-06 1.742851e-07 4.607870e-08 1.433838e+01 1.403496e-04 1.294230e-07
6.025596e+08 1.000000e+08 6.977975e-06 1.729233e-07 4.607870e-08 1.433508e+01 1.403496e-04 1.294230e-07
6.025596e+08 1.122018e+08 6.977975e-06 1.725067e-07 4.607870e-08 1.433508e+01 1.403496e-04 1.294230e-07
6.025596e+08 1.258925e+08 6.977975e-06 1.720741e-07 4.607870e-08 1.433508e+01 1.403496e-04 1.294528e-07
6.025596e+08 1.412538e+08 6.977814e-06 1.715935e-07 4.607870e-08 1.433508e+01 1.403820e-04 1.294826e-07
6.025596e+08 1.584893e+08 6.977814e-06 1.710968e-07 4.607870e-08 1.433838e+01 1.403820e-04 1.295124e-07
6.025596e+08 1.778279e+08 6.977814e-06 1.705521e-07 4.607870e-08 1.433838e+01 1.404143e-04 1.295422e-07
6.025596e+08 1.995262e+08 6.977654e-06 1.699593e-07 4.607870e-08 1.434168e+01 1.404466e-04 1.296019e-07
6.025596e+08 2.238721e+08 6.977654e-06 1.693344e-07 4.607870e-08 1.434498e+01 1.404790e-04 1.297512e-07
6.025596e+08 2.511886e+08 6.977494e-06 1.686615e-07 4.607870e-08 1.434498e+01 1.405113e-04 1.302001e-07
6.025596e+08 2.818383e+08 6.977334e-06 1.679565e-07 4.607870e-08 1.434829e+01 1.405437e-04 1.314654e-07
6.025596e+08 3.162278e+08 6.977173e-06 1.671875e-07 4.607870e-08 1.435159e+01 1.406084e-04 1.349309e-07
6.025596e+08 3.548134e+08 6.976853e-06 1.663704e-07 4.607870e-08 1.435159e+01 1.406408e-04 1.431566e-07
6.025596e+08 3.981072e+08 6.976533e-06 1.654892e-07 4.607870e-08 1.435159e+01 1.406408e-04 1.609353e-07
6.025596e+08 4.466836e+08 6.976212e-06 1.645599e-07 4.607870e-08 1.434829e+01 1.405760e-04 1.958625e-07
6.025596e+08 5.011872e+08 6.975732e-06 1.635505e-07 4.607870e-08 1.433508e+01 1.404466e-04 2.585005e-07
6.025596e+08 5.623413e+08 6.975251e-06 1.624931e-07 4.607870e-08 1.431199e+01 1.402204e-04 3.619106e-07
6.025596e+08 6.309573e+08 6.974450e-06 1.613716e-07 4.607870e-08 1.427579e+01 1.398013e-04 5.204048e-07
6.025596e+08 7.079458e+08 6.973649e-06 1.601699e-07 4.607870e-08 1.422001e+01 1.391910e-04 7.453003e-07
6.025596e+08 7.943282e+08 6.972367e-06 1.588882e-07 4.607870e-08 1.414490e+01 1.383602e-04 1.044218e-06
6.025596e+08 8.912509e+08 6.970925e-06 1.575263e-07 4.607870e-08 1.405400e+01 1.372813e-04 1.416180e-06
6.025596e+08 1.000000e+09 6.969002e-06 1.561004e-07 4.607870e-08 1.394441e+01 1.360853e-04 1.852773e-06
6.025596e+08 1.122018e+09 6.966759e-06 1.545783e-07 4.607870e-08 1.382611e+01 1.347136e-04 2.337498e-06
6.025596e+08 1.258925e+09 6.963875e-06 1.529761e-07 4.607870e-08 1.370251e+01 1.333556e-04 2.851552e-06
6.025596e+08 1.412538e+09 6.960190e-06 1.512618e-07 4.607870e-08 1.358313e+01 1.320114e-04 3.374825e-06
6.025596e+08 1.584893e+09 6.955544e-06 1.494834e-07 4.607870e-08 1.347101e+01 1.308011e-04 3.890911e-06
6.025596e+08 1.778279e+09 6.949616e-06 1.475928e-07 4.607870e-08 1.337211e+01 1.297512e-04 4.387138e-06
6.025596e+08 1.995262e+09 6.942246e-06 1.456061e-07 4.607870e-08 1.328924e+01 1.289767e-04 4.857036e-06
6.025596e+08 2.238721e+09 6.932953e-06 1.435233e-07 4.607870e-08 1.322818e+01 1.284728e-04 5.297504e-06
6.025596e+08 2.511886e+09 6.921418e-06 1.413283e-07 4.607870e-08 1.319471e+01 1.283250e-04 5.711909e-06
6.025596e+08 2.818383e+09 6.906678e-06 1.390372e-07 4.607870e-08 1.318560e+01 1.285616e-04 6.104798e-06
6.025596e+08 3.162278e+09 6.888092e-06 1.366499e-07 4.607870e-08 1.320991e+01 1.293038e-04 6.485020e-06
6.025596e+08 3.548134e+09 6.864861e-06 1.341505e-07 4.607870e-08 1.327394e+01 1.306506e-04 6.863432e-06
6.025596e+08 3.981072e+09 6.835541e-06 1.315550e-07 4.607870e-08 1.338135e+01 1.326818e-04 7.252226e-06

6.025596e+08 4.466836e+09 6.798691e-06 1.288473e-07 4.607870e-08 1.354254e+01 1.355849e-04 7.665161e-06
6.309573e+08 1.000000e+07 7.094934e-06 1.797646e-07 4.678366e-08 1.540636e+01 1.522689e-04 1.417788e-07
6.309573e+08 1.584893e+07 7.092851e-06 1.793480e-07 4.678366e-08 1.540281e+01 1.522689e-04 1.417788e-07
6.309573e+08 2.511886e+07 7.089807e-06 1.788033e-07 4.678366e-08 1.537446e+01 1.519537e-04 1.414527e-07
6.309573e+08 3.981072e+07 7.087083e-06 1.780503e-07 4.678366e-08 1.531087e+01 1.512207e-04 1.407056e-07
6.309573e+08 6.309573e+07 7.085481e-06 1.770249e-07 4.678366e-08 1.526863e+01 1.507687e-04 1.402527e-07
6.309573e+08 1.000000e+08 7.084680e-06 1.756470e-07 4.678366e-08 1.525808e+01 1.506646e-04 1.401236e-07
6.309573e+08 1.122018e+08 7.084520e-06 1.752304e-07 4.678366e-08 1.525808e+01 1.506646e-04 1.401559e-07
6.309573e+08 1.258925e+08 7.084520e-06 1.747978e-07 4.678366e-08 1.525808e+01 1.506646e-04 1.401559e-07
6.309573e+08 1.412538e+08 7.084359e-06 1.743172e-07 4.678366e-08 1.525808e+01 1.506993e-04 1.401882e-07
6.309573e+08 1.584893e+08 7.084359e-06 1.738045e-07 4.678366e-08 1.525808e+01 1.506993e-04 1.401882e-07
6.309573e+08 1.778279e+08 7.084359e-06 1.732597e-07 4.678366e-08 1.526160e+01 1.507340e-04 1.402527e-07
6.309573e+08 1.995262e+08 7.084199e-06 1.726669e-07 4.678366e-08 1.526511e+01 1.507687e-04 1.403173e-07
6.309573e+08 2.238721e+08 7.084039e-06 1.720421e-07 4.678366e-08 1.526511e+01 1.508035e-04 1.404790e-07
6.309573e+08 2.511886e+08 7.084039e-06 1.713692e-07 4.678366e-08 1.526863e+01 1.508382e-04 1.409325e-07
6.309573e+08 2.818383e+08 7.083879e-06 1.706482e-07 4.678366e-08 1.527214e+01 1.508729e-04 1.423349e-07
6.309573e+08 3.162278e+08 7.083718e-06 1.698791e-07 4.678366e-08 1.527566e+01 1.509424e-04 1.459860e-07
6.309573e+08 3.548134e+08 7.083398e-06 1.690460e-07 4.678366e-08 1.527566e+01 1.509424e-04 1.548144e-07
6.309573e+08 3.981072e+08 7.083078e-06 1.681648e-07 4.678366e-08 1.527566e+01 1.509772e-04 1.738286e-07
6.309573e+08 4.466836e+08 7.082757e-06 1.672355e-07 4.678366e-08 1.526863e+01 1.509077e-04 2.111647e-07
6.309573e+08 5.011872e+08 7.082276e-06 1.662262e-07 4.678366e-08 1.525808e+01 1.507687e-04 2.781514e-07
6.309573e+08 5.623413e+08 7.081796e-06 1.651527e-07 4.678366e-08 1.523351e+01 1.505259e-04 3.887240e-07
6.309573e+08 6.309573e+08 7.080995e-06 1.640152e-07 4.678366e-08 1.519148e+01 1.500760e-04 5.582019e-07
6.309573e+08 7.079458e+08 7.080194e-06 1.628135e-07 4.678366e-08 1.513561e+01 1.494209e-04 7.986588e-07
6.309573e+08 7.943282e+08 7.078912e-06 1.615318e-07 4.678366e-08 1.505567e+01 1.485290e-04 1.118308e-06
6.309573e+08 8.912509e+08 7.077470e-06 1.601539e-07 4.678366e-08 1.495891e+01 1.474047e-04 1.516004e-06
6.309573e+08 1.000000e+09 7.075708e-06 1.587120e-07 4.678366e-08 1.484226e+01 1.460869e-04 1.982761e-06
6.309573e+08 1.122018e+09 7.073464e-06 1.571739e-07 4.678366e-08 1.471635e+01 1.446476e-04 2.501044e-06
6.309573e+08 1.258925e+09 7.070581e-06 1.555557e-07 4.678366e-08 1.458814e+01 1.431895e-04 3.050432e-06
6.309573e+08 1.412538e+09 7.066896e-06 1.538413e-07 4.678366e-08 1.446106e+01 1.417462e-04 3.609702e-06
6.309573e+08 1.584893e+09 7.062249e-06 1.520309e-07 4.678366e-08 1.433838e+01 1.404143e-04 4.161130e-06
6.309573e+08 1.778279e+09 7.056481e-06 1.501403e-07 4.678366e-08 1.423312e+01 1.393193e-04 4.691496e-06
6.309573e+08 1.995262e+09 7.049272e-06 1.481215e-07 4.678366e-08 1.414816e+01 1.384558e-04 5.193036e-06
6.309573e+08 2.238721e+09 7.040139e-06 1.460227e-07 4.678366e-08 1.408316e+01 1.379149e-04 5.663583e-06
6.309573e+08 2.511886e+09 7.028764e-06 1.438117e-07 4.678366e-08 1.404430e+01 1.377245e-04 6.105642e-06
6.309573e+08 2.818383e+09 7.014184e-06 1.415045e-07 4.678366e-08 1.403460e+01 1.379785e-04 6.524411e-06
6.309573e+08 3.162278e+09 6.995919e-06 1.390852e-07 4.678366e-08 1.405724e+01 1.387431e-04 6.929012e-06
6.309573e+08 3.548134e+09 6.973168e-06 1.365698e-07 4.678366e-08 1.412538e+01 1.401559e-04 7.331474e-06
6.309573e+08 3.981072e+09 6.944169e-06 1.339422e-07 4.678366e-08 1.423639e+01 1.422693e-04 7.743750e-06

6.309573e+08 4.466836e+09 6.907959e-06 1.312185e-07 4.678366e-08 1.440456e+01 1.453488e-04 8.181281e-06
6.606934e+08 1.000000e+07 7.194910e-06 1.825524e-07 4.750464e-08 1.618080e+01 1.610317e-04 1.509424e-07
6.606934e+08 1.584893e+07 7.194750e-06 1.821358e-07 4.750464e-08 1.618453e+01 1.610688e-04 1.509772e-07
6.606934e+08 2.511886e+07 7.194269e-06 1.815911e-07 4.750464e-08 1.618825e+01 1.611058e-04 1.510467e-07
6.606934e+08 3.981072e+07 7.193628e-06 1.808220e-07 4.750464e-08 1.619571e+01 1.612172e-04 1.511511e-07
6.606934e+08 6.309573e+07 7.192987e-06 1.797966e-07 4.750464e-08 1.621063e+01 1.614029e-04 1.513601e-07
6.606934e+08 1.000000e+08 7.192667e-06 1.784188e-07 4.750464e-08 1.622931e+01 1.616260e-04 1.516042e-07
6.606934e+08 1.122018e+08 7.192667e-06 1.780022e-07 4.750464e-08 1.623305e+01 1.616633e-04 1.516391e-07
6.606934e+08 1.258925e+08 7.192506e-06 1.775536e-07 4.750464e-08 1.623678e+01 1.617005e-04 1.517090e-07
6.606934e+08 1.412538e+08 7.192506e-06 1.770729e-07 4.750464e-08 1.624052e+01 1.617750e-04 1.517439e-07
6.606934e+08 1.584893e+08 7.192506e-06 1.765602e-07 4.750464e-08 1.624052e+01 1.618122e-04 1.517789e-07
6.606934e+08 1.778279e+08 7.192346e-06 1.760155e-07 4.750464e-08 1.624426e+01 1.618122e-04 1.518488e-07
6.606934e+08 1.995262e+08 7.192346e-06 1.754227e-07 4.750464e-08 1.624800e+01 1.618868e-04 1.519187e-07
6.606934e+08 2.238721e+08 7.192186e-06 1.747978e-07 4.750464e-08 1.624800e+01 1.619240e-04 1.520937e-07
6.606934e+08 2.511886e+08 7.192186e-06 1.741089e-07 4.750464e-08 1.625175e+01 1.619613e-04 1.526199e-07
6.606934e+08 2.818383e+08 7.192026e-06 1.733879e-07 4.750464e-08 1.625549e+01 1.619986e-04 1.540676e-07
6.606934e+08 3.162278e+08 7.191866e-06 1.726189e-07 4.750464e-08 1.625923e+01 1.620359e-04 1.579833e-07
6.606934e+08 3.548134e+08 7.191545e-06 1.717857e-07 4.750464e-08 1.625923e+01 1.620732e-04 1.674138e-07
6.606934e+08 3.981072e+08 7.191385e-06 1.708885e-07 4.750464e-08 1.625923e+01 1.620732e-04 1.877636e-07
6.606934e+08 4.466836e+08 7.190904e-06 1.699432e-07 4.750464e-08 1.625175e+01 1.620359e-04 2.276939e-07
6.606934e+08 5.011872e+08 7.190424e-06 1.689339e-07 4.750464e-08 1.624052e+01 1.618868e-04 2.993307e-07
6.606934e+08 5.623413e+08 7.189943e-06 1.678604e-07 4.750464e-08 1.621437e+01 1.616260e-04 4.175719e-07
6.606934e+08 6.309573e+08 7.189142e-06 1.667229e-07 4.750464e-08 1.617335e+01 1.611429e-04 5.988131e-07
6.606934e+08 7.079458e+08 7.188341e-06 1.654892e-07 4.750464e-08 1.611017e+01 1.604395e-04 8.559557e-07
6.606934e+08 7.943282e+08 7.187219e-06 1.642074e-07 4.750464e-08 1.602876e+01 1.594819e-04 1.197819e-06
6.606934e+08 8.912509e+08 7.185777e-06 1.628296e-07 4.750464e-08 1.592209e+01 1.582746e-04 1.623065e-06
6.606934e+08 1.000000e+09 7.184015e-06 1.613716e-07 4.750464e-08 1.580156e+01 1.568597e-04 2.122127e-06
6.606934e+08 1.122018e+09 7.181772e-06 1.598175e-07 4.750464e-08 1.566751e+01 1.553143e-04 2.676402e-06
6.606934e+08 1.258925e+09 7.178888e-06 1.581832e-07 4.750464e-08 1.553102e+01 1.537486e-04 3.263708e-06
6.606934e+08 1.412538e+09 7.175203e-06 1.564689e-07 4.750464e-08 1.539572e+01 1.521988e-04 3.861547e-06
6.606934e+08 1.584893e+09 7.170717e-06 1.546424e-07 4.750464e-08 1.526863e+01 1.508035e-04 4.451038e-06
6.606934e+08 1.778279e+09 7.165109e-06 1.527198e-07 4.750464e-08 1.515654e+01 1.495930e-04 5.017776e-06
6.606934e+08 1.995262e+09 7.158060e-06 1.507011e-07 4.750464e-08 1.506260e+01 1.486659e-04 5.553686e-06
6.606934e+08 2.238721e+09 7.148927e-06 1.485702e-07 4.750464e-08 1.499340e+01 1.480851e-04 6.055936e-06
6.606934e+08 2.511886e+09 7.137712e-06 1.463431e-07 4.750464e-08 1.495202e+01 1.478466e-04 6.527416e-06
6.606934e+08 2.818383e+09 7.123452e-06 1.440200e-07 4.750464e-08 1.493826e+01 1.481192e-04 6.973829e-06
6.606934e+08 3.162278e+09 7.105508e-06 1.415686e-07 4.750464e-08 1.496236e+01 1.489057e-04 7.404936e-06
6.606934e+08 3.548134e+09 7.082917e-06 1.390212e-07 4.750464e-08 1.503142e+01 1.503527e-04 7.832156e-06
6.606934e+08 3.981072e+09 7.054559e-06 1.363776e-07 4.750464e-08 1.514607e+01 1.525848e-04 8.270110e-06

6.606934e+08 4.466836e+09 7.018670e-06 1.336218e-07 4.750464e-08 1.532145e+01 1.557799e-04 8.733158e-06
6.918310e+08 1.000000e+07 7.294405e-06 1.853882e-07 4.822562e-08 1.719887e+01 1.725883e-04 1.630840e-07
6.918310e+08 1.584893e+07 7.295527e-06 1.849717e-07 4.822562e-08 1.720283e+01 1.726280e-04 1.631328e-07
6.918310e+08 2.511886e+07 7.297289e-06 1.844109e-07 4.822562e-08 1.721869e+01 1.728269e-04 1.633395e-07
6.918310e+08 3.981072e+07 7.299692e-06 1.836579e-07 4.822562e-08 1.725043e+01 1.732253e-04 1.637764e-07
6.918310e+08 6.309573e+07 7.301455e-06 1.826165e-07 4.822562e-08 1.727428e+01 1.735447e-04 1.640897e-07
6.918310e+08 1.000000e+08 7.302256e-06 1.812226e-07 4.822562e-08 1.728622e+01 1.736646e-04 1.642409e-07
6.918310e+08 1.122018e+08 7.302256e-06 1.808060e-07 4.822562e-08 1.728622e+01 1.736646e-04 1.642636e-07
6.918310e+08 1.258925e+08 7.302416e-06 1.803734e-07 4.822562e-08 1.729020e+01 1.737046e-04 1.643014e-07
